year,month,name,CO,NO2,O3,PM10,PM2.5,PSFC,RH,SO2,TEMP,WindSpeed,lat,lon
2013,1,西安,3.916451612903226,70.08645161290322,23.39677419354839,275.606129032258,198.53838709677422,98200.31612903225,33.84225806451613,95.30225806451614,276.7003225806452,2.9347404069947944,34.27999999999998,108.86999999999993
2013,1,贵阳,1.2883870967741935,38.11612903225806,31.87290322580645,96.11645161290322,79.15096774193549,88784.44709677421,74.64064516129031,71.10419354838712,277.8232258064516,4.348650739931297,26.58000000000001,106.73999999999991
2013,1,郑州,4.975483870967741,65.44161290322582,17.952903225806445,311.8274193548388,210.95387096774195,101389.35709677421,53.11741935483871,85.30387096774193,273.69677419354844,3.562222642292084,34.73000000000001,113.69999999999995
2013,1,重庆,1.489032258064516,50.69580645161291,16.427096774193547,176.92677419354837,111.91967741935484,98904.88387096774,51.5474193548387,45.99064516129032,282.3754838709678,2.291859452220247,29.57000000000002,106.48
2013,1,银川,2.548387096774194,65.46870967741935,25.670645161290327,188.64806451612904,106.88193548387096,89542.37096774194,35.215483870967745,231.74806451612906,268.7209677419355,3.3966719300830936,38.41,106.30000000000005
2013,1,长春,2.1564516129032256,75.30870967741937,32.11322580645161,252.1803225806452,190.31,99922.94935483871,77.7274193548387,110.87161290322582,250.69322580645158,3.59665116661949,43.85999999999998,125.36999999999992
2013,1,长沙,2.1193548387096777,70.15516129032258,16.774516129032257,131.55774193548388,161.64838709677414,102023.22258064515,62.66354838709678,47.646451612903235,279.8558064516129,3.420157568548798,28.23000000000001,112.94000000000004
2013,1,香港,1.334516129032258,60.65967741935484,52.18,84.53516129032258,59.896451612903235,101321.46838709679,68.41548387096773,16.802903225806446,287.6219354838709,7.447622553893414,22.460000000000004,114.07999999999996
2013,2,上海,0.8303571428571427,38.455714285714286,59.969285714285704,61.98071428571428,53.58142857142857,102515.98500000002,82.74500000000002,17.672500000000003,279.24750000000006,5.6552043469378495,31.200000000000014,121.53000000000007
2013,2,乌鲁木齐,1.424642857142857,45.84285714285715,50.18714285714286,65.1757142857143,53.48428571428571,89784.535,50.959285714285706,12.371785714285716,267.35821428571427,4.09683297430244,43.710000000000015,87.67000000000003
2013,2,兰州,0.6317857142857143,22.554285714285715,43.313571428571436,91.87071428571429,50.366785714285705,79676.28607142856,41.1425,28.50464285714286,271.8992857142857,3.3346030247856433,35.97000000000002,103.73999999999992
2013,2,北京,1.9910714285714286,65.13714285714285,23.66107142857143,125.41499999999999,101.48535714285715,102376.56357142857,47.257857142857134,51.942142857142855,269.9042857142857,2.886047842453369,39.97000000000002,116.38000000000008
2013,2,南京,1.1735714285714285,41.01107142857142,40.87892857142857,112.44214285714285,80.175,102358.04535714285,75.25250000000001,34.905714285714275,278.24964285714276,3.9926715146220957,32.090000000000025,118.77
2013,2,南宁,1.424285714285714,34.32642857142857,27.72142857142858,58.895357142857144,42.95035714285716,100364.0467857143,78.3360714285714,14.785357142857142,289.0389285714285,4.145344764508434,22.910000000000004,108.28000000000006
2013,2,南昌,1.394285714285714,35.924285714285716,28.19857142857143,96.00642857142854,72.7432142857143,102098.48607142859,81.08321428571426,30.53571428571429,282.5525,4.6121982802932,28.679999999999982,115.92999999999996
2013,2,台北,0.2700000000000001,15.732500000000002,66.91392857142857,29.48785714285715,21.894285714285708,99570.9785714286,84.42000000000003,9.948214285714284,290.46250000000003,5.527510302732681,25.029999999999983,121.52
2013,2,合肥,1.0260714285714285,31.125714285714288,35.50071428571429,83.01178571428572,85.57607142857141,102338.48964285714,71.70321428571428,21.749642857142852,278.8935714285714,3.6959762880877833,31.83000000000001,117.28000000000007
2013,2,呼和浩特,2.565,29.57821428571429,37.25678571428572,108.77285714285713,46.91571428571429,88600.0789285714,49.2675,85.96964285714283,264.0039285714285,3.599493154391538,40.820000000000014,111.67999999999998
2013,2,哈尔滨,1.272857142857143,67.88392857142857,32.290714285714294,124.14642857142857,88.46178571428572,100329.02642857142,77.47892857142858,74.55250000000001,252.59357142857144,4.544993242910336,45.710000000000015,126.65999999999995
2013,2,天津,2.5432142857142854,47.070714285714295,24.533928571428564,156.46928571428572,114.62857142857142,102855.99285714285,61.15000000000001,107.17964285714285,270.0417857142857,3.6461064097347284,39.09000000000002,117.13000000000008
2013,2,太原,1.1085714285714288,31.026428571428568,30.104285714285712,141.77178571428576,107.59642857142856,91154.29785714285,45.38785714285713,56.035357142857144,271.8625,2.7328451686774753,37.929999999999986,112.48
2013,2,广州,1.1189285714285717,56.72321428571428,26.30107142857143,59.03750000000001,49.076071428571424,101583.8007142857,74.06107142857145,16.452500000000004,291.01857142857136,4.223840110961598,23.2,113.26000000000008
2013,2,成都,1.7910714285714284,61.9775,36.00964285714286,151.10785714285717,125.75607142857145,95763.70214285713,58.439642857142864,40.93357142857143,282.94571428571425,4.290842014856442,30.659999999999993,104.13000000000007
2013,2,拉萨,0.42071428571428576,3.7389285714285707,80.37250000000003,14.738214285714287,7.416071428571429,57850.98607142857,37.07321428571429,0.5217857142857143,266.89750000000004,8.105013238880947,30.009999999999994,91.07000000000001
2013,2,昆明,1.9082142857142859,39.648214285714296,52.638214285714284,75.56071428571428,38.41857142857144,80248.48071428572,58.410000000000025,49.231785714285714,285.8278571428571,8.355530137519045,25.080000000000005,102.69000000000004
2013,2,杭州,1.0253571428571429,40.49928571428571,36.580714285714286,75.6725,66.62071428571429,102489.71964285713,83.45750000000001,19.467142857142857,279.97249999999997,4.0447324586798015,30.26999999999999,120.23999999999991
2013,2,武汉,1.525357142857143,51.33821428571429,18.866071428571423,100.9082142857143,113.23607142857142,102270.72607142854,71.71142857142857,45.54392857142857,280.5303571428572,3.7722163839168172,30.590000000000007,114.25
2013,2,沈阳,1.91,32.7575,30.031428571428574,128.95250000000001,83.72964285714284,102301.27249999999,72.49285714285715,155.09678571428572,259.84499999999997,2.9505992280731665,41.80999999999997,123.38000000000008
2013,2,济南,2.0585714285714283,63.85214285714285,32.84214285714286,238.72607142857137,154.74428571428572,101966.67500000002,66.1064285714286,137.00642857142856,273.8689285714286,3.575329658888593,36.649999999999984,116.94999999999995
2013,2,海口,0.5367857142857144,14.879642857142857,50.32035714285714,38.73857142857143,22.67714285714286,101457.73107142858,89.50071428571427,6.408928571428572,293.7289285714285,6.279973029028753,20.019999999999992,110.30999999999996
2013,2,澳门,0.8121428571428574,19.92535714285714,59.08214285714287,41.714999999999996,32.58321428571429,101761.49678571428,82.7167857142857,9.87857142857143,292.1782142857143,5.950232619221509,22.12,113.32000000000002
2013,2,石家庄,3.055,68.2817857142857,22.877142857142864,365.03607142857135,225.36500000000007,102201.28249999999,65.07785714285714,172.45214285714286,271.9232142857143,2.5762569620145825,38.070000000000014,114.55999999999996
2013,2,福州,0.9510714285714286,38.82999999999999,26.91678571428571,54.075,36.643214285714286,99432.42785714286,81.28285714285714,7.045357142857141,285.8628571428571,5.803887490679339,26.13999999999999,119.28000000000007
2013,2,西宁,1.9178571428571431,25.44785714285715,30.447142857142858,191.1646428571428,80.66285714285713,75547.87749999999,37.932857142857145,49.76678571428572,271.0264285714286,2.5243814871270724,36.61000000000001,101.69999999999997
2013,2,西安,3.798214285714286,62.3217857142857,29.16964285714285,242.90785714285713,207.0864285714286,97904.86000000002,47.84428571428572,74.99000000000001,279.8657142857143,2.755317063496649,34.27999999999998,108.86999999999993
2013,2,贵阳,0.8875000000000001,21.611785714285713,34.51500000000001,51.445357142857134,41.08464285714285,88560.54464285714,74.23642857142856,33.462857142857146,283.22999999999996,5.798895201208896,26.580000000000005,106.73999999999992
2013,2,郑州,3.3150000000000004,41.40678571428571,28.35,206.28999999999996,145.46249999999998,101232.72928571426,60.38928571428573,55.20321428571428,276.1314285714286,4.337591693451093,34.73000000000001,113.69999999999996
2013,2,重庆,1.217857142857143,32.28857142857143,26.74785714285714,118.85285714285715,99.3892857142857,98473.01857142858,55.67285714285714,30.222857142857144,286.7292857142857,2.0743423642293184,29.570000000000018,106.48
2013,2,银川,1.658928571428572,51.16892857142858,42.315000000000005,142.76785714285717,55.86928571428571,89409.02035714283,30.291071428571428,128.35928571428573,273.0425,3.176704331305213,38.40999999999998,106.30000000000004
2013,2,长春,1.4842857142857147,44.95607142857143,46.34392857142857,112.01107142857141,75.93464285714288,99746.02678571428,77.45392857142858,75.35964285714284,254.76607142857145,4.86653886776248,43.85999999999999,125.36999999999992
2013,2,长沙,1.5925,35.778214285714284,21.806428571428572,67.46464285714283,86.3010714285714,101717.14285714284,79.27892857142857,23.139642857142857,281.9171428571429,3.9672431864429822,28.23000000000001,112.94000000000004
2013,2,香港,1.0192857142857141,37.80142857142857,49.90035714285714,42.303928571428564,31.954285714285714,101100.36607142857,80.23857142857142,8.8775,291.4975,6.368475559606322,22.46,114.07999999999996
2013,3,上海,0.8393548387096774,52.04032258064516,63.3774193548387,88.51677419354837,59.25096774193548,101945.1483870968,74.04870967741937,21.71870967741935,283.2316129032259,5.830886679100395,31.200000000000017,121.53000000000009
2013,3,乌鲁木齐,1.7048387096774194,39.05677419354839,47.30064516129032,72.80322580645161,45.059354838709666,89530.60193548385,49.91806451612904,10.42967741935484,278.8238709677419,4.486051528076752,43.710000000000015,87.67000000000003
2013,3,兰州,0.5280645161290322,21.602258064516125,52.80548387096773,236.6951612903226,77.86548387096774,79688.40516129033,26.8358064516129,17.056451612903224,280.26354838709676,3.263179851009711,35.97000000000002,103.73999999999991
2013,3,北京,1.6035483870967737,74.58032258064515,30.58967741935484,135.29548387096773,106.91548387096773,101485.65806451612,36.20032258064516,43.73935483870969,278.6790322580645,3.2061814069107957,39.97000000000002,116.38000000000008
2013,3,南京,0.9606451612903226,55.61677419354836,42.710645161290316,137.02580645161294,72.70935483870967,101742.31580645165,60.43838709677421,40.27548387096775,283.80967741935484,4.9564075414202104,32.090000000000025,118.77
2013,3,南宁,1.2777419354838708,41.43838709677421,41.499354838709685,109.39645161290322,67.67709677419354,99964.66645161292,68.92354838709679,24.868709677419357,294.59516129032255,4.699342952074513,22.91,108.28000000000007
2013,3,南昌,1.3135483870967741,47.24580645161291,45.148709677419355,129.3041935483871,81.95419354838711,101581.44387096775,66.88032258064514,39.84129032258065,287.9799999999999,4.35389592004167,28.67999999999998,115.92999999999995
2013,3,台北,0.24935483870967745,16.653870967741934,76.77677419354838,29.284193548387098,22.478387096774195,99303.24838709677,75.58193548387096,11.011290322580644,291.63612903225805,4.222857879357915,25.029999999999983,121.52
2013,3,合肥,0.8616129032258065,40.700967741935486,42.17096774193549,102.04225806451613,68.56225806451613,101719.76548387097,55.45387096774195,21.639677419354836,284.99677419354833,4.642509176021225,31.830000000000013,117.28000000000009
2013,3,呼和浩特,1.9241935483870967,35.65193548387097,38.69483870967743,163.9477419354839,54.65451612903226,88179.92322580647,32.940322580645166,74.85935483870969,275.4367741935484,3.3837645772749894,40.82000000000001,111.67999999999996
2013,3,哈尔滨,0.9767741935483869,71.85870967741934,41.58387096774194,83.96064516129032,51.38354838709679,99618.8877419355,80.70967741935482,54.520645161290325,261.7274193548387,5.453668143244459,45.710000000000015,126.65999999999994
2013,3,天津,2.1322580645161286,52.267419354838715,32.2316129032258,147.43903225806451,97.0325806451613,101990.35193548385,41.8725806451613,52.847419354838685,278.2829032258065,4.7327574817456775,39.09,117.13000000000008
2013,3,太原,1.0970967741935482,43.605806451612914,33.4025806451613,208.7987096774194,92.0290322580645,90688.15709677419,32.664193548387104,58.61032258064515,280.7425806451612,4.205635219047198,37.92999999999999,112.48
2013,3,广州,1.1080645161290323,78.67612903225807,30.454838709677418,87.23193548387097,62.268709677419345,101247.17354838709,70.67999999999999,29.76548387096774,294.101935483871,4.15148070707138,23.200000000000006,113.26000000000009
2013,3,成都,1.3741935483870968,76.86612903225806,52.45387096774194,287.49225806451614,135.32709677419354,95411.29193548385,43.949999999999996,42.85322580645161,289.91161290322583,4.125263338951662,30.65999999999999,104.13000000000007
2013,3,拉萨,0.5087096774193547,3.489032258064517,91.03838709677423,19.706774193548387,8.331290322580646,57938.973870967755,44.29032258064515,0.37032258064516144,269.9783870967742,4.879669573598401,30.009999999999994,91.07000000000002
2013,3,昆明,2.109032258064516,49.581935483870964,67.14129032258064,113.72806451612904,58.73967741935484,80152.07548387098,47.08096774193549,44.40451612903226,287.5183870967742,7.250548490423628,25.08000000000001,102.69000000000004
2013,3,杭州,0.9987096774193547,61.568387096774195,42.91516129032258,101.10225806451612,66.06032258064516,101925.24129032256,68.57064516129033,29.75129032258065,285.0303225806453,4.399426668469147,30.26999999999999,120.2399999999999
2013,3,武汉,1.194193548387097,62.84161290322582,36.76064516129032,136.80096774193547,89.41548387096775,101680.13645161294,57.73419354838711,49.056129032258056,287.1932258064516,4.207921799716446,30.59000000000001,114.25
2013,3,沈阳,1.511612903225806,31.397419354838703,42.28516129032257,131.87322580645161,75.14032258064516,101505.43000000001,56.0390322580645,99.60451612903225,270.89225806451606,4.9025481034418155,41.80999999999997,123.38000000000008
2013,3,济南,1.2651612903225808,47.70064516129033,52.99032258064516,208.81419354838712,84.81290322580645,101192.83677419354,37.99903225806452,78.42774193548388,281.5309677419354,5.674037865548451,36.65,116.94999999999993
2013,3,海口,0.4735483870967742,12.329032258064517,46.63387096774194,39.66677419354839,20.649677419354838,101151.09741935485,80.63935483870966,5.355483870967742,296.3832258064516,5.4961286384738814,20.019999999999992,110.30999999999996
2013,3,澳门,0.6809677419354837,17.060322580645156,72.38064516129033,36.83870967741935,27.067096774193548,101475.49161290324,84.38290322580644,8.102580645161291,293.76129032258063,5.650573307884523,22.12,113.32000000000004
2013,3,石家庄,1.7716129032258063,58.672258064516136,35.25935483870968,327.37387096774194,132.93290322580646,101293.63225806452,35.32548387096774,130.12451612903232,281.99483870967737,4.240014740150081,38.07000000000001,114.55999999999996
2013,3,福州,0.8677419354838709,51.05387096774193,31.726774193548387,72.24193548387099,43.17741935483871,99093.0451612903,72.90774193548387,11.407741935483873,288.473870967742,4.7191493623733844,26.13999999999999,119.28000000000009
2013,3,西宁,1.643548387096774,24.76032258064516,34.669999999999995,305.35677419354835,112.99225806451612,75689.0529032258,23.551290322580652,35.83935483870967,278.426129032258,2.2978843045253616,36.60999999999999,101.69999999999996
2013,3,西安,2.6209677419354835,69.6532258064516,29.540645161290318,283.73838709677415,123.90774193548387,97323.1964516129,29.06838709677419,54.655483870967736,288.6806451612904,3.0724007467166143,34.27999999999998,108.86999999999993
2013,3,贵阳,0.7964516129032259,33.874516129032266,52.53451612903226,100.03129032258066,69.73967741935485,88434.7941935484,68.36935483870968,28.78354838709678,287.2016129032257,5.6090692491451355,26.58000000000001,106.73999999999991
2013,3,郑州,2.353870967741935,42.76677419354838,35.928709677419356,144.4245161290322,78.48806451612901,100527.35225806452,38.45645161290322,45.51612903225806,284.0793548387097,5.796854822710254,34.73000000000001,113.69999999999995
2013,3,重庆,1.107741935483871,35.11354838709678,34.06935483870967,152.3051612903226,89.82322580645159,98086.03129032257,50.20419354838709,44.48322580645161,292.51129032258075,3.684961572576897,29.57000000000002,106.48
2013,3,银川,1.0593548387096776,45.57129032258064,59.41032258064517,197.78419354838712,53.400645161290335,89048.28838709678,23.466129032258067,67.77774193548386,282.25258064516134,4.230417880993079,38.41,106.30000000000005
2013,3,长春,1.1516129032258065,46.95387096774194,51.97870967741936,97.5264516129032,50.570967741935476,99078.39387096773,75.95258064516129,52.97677419354837,264.6461290322581,4.959191406571576,43.85999999999998,125.36999999999992
2013,3,长沙,1.3245161290322582,52.20709677419355,37.89000000000001,122.5816129032258,91.9658064516129,101167.12741935483,63.571290322580644,34.27225806451612,289.09193548387094,4.1466996675098935,28.23000000000001,112.94000000000004
2013,3,香港,0.7077419354838709,43.48290322580645,53.32741935483871,46.96419354838711,33.19903225806451,100826.68161290324,81.58193548387096,9.026129032258066,293.2867741935484,5.79202651773361,22.460000000000004,114.07999999999996
2013,4,上海,0.8679999999999999,49.84333333333334,79.97566666666665,85.58999999999999,58.42833333333335,101515.72300000001,66.95966666666668,23.84133333333333,286.47066666666666,5.318017260385708,31.200000000000014,121.53000000000007
2013,4,乌鲁木齐,0.4756666666666666,28.632333333333335,52.590999999999994,63.75866666666666,30.95133333333335,89420.70233333335,46.505666666666656,8.67933333333333,283.82666666666677,4.584317761024523,43.710000000000015,87.67000000000003
2013,4,兰州,0.239,14.818333333333332,53.671666666666674,112.72500000000001,46.29899999999999,79587.972,30.44033333333333,11.812999999999999,283.0666666666666,3.7589496263205433,35.97000000000002,103.73999999999992
2013,4,北京,0.9726666666666667,51.08266666666667,51.284,103.56400000000002,61.363000000000014,100969.219,32.02133333333333,22.917000000000005,284.551,4.384910802277919,39.97000000000002,116.38000000000008
2013,4,南京,0.8536666666666666,58.763000000000005,61.413,131.0686666666667,62.53599999999999,101265.722,49.20900000000001,37.861999999999995,288.694,4.585711754995227,32.090000000000025,118.77
2013,4,南宁,1.291,40.56833333333334,35.28399999999999,87.404,55.06100000000001,99618.96733333333,71.63633333333334,22.114666666666665,296.3043333333333,4.5640811240947015,22.910000000000004,108.28000000000006
2013,4,南昌,1.2696666666666665,43.35866666666667,53.041666666666664,116.3793333333333,67.195,101173.24033333334,63.43866666666667,42.54966666666667,291.3970000000001,3.9798398585049393,28.679999999999982,115.92999999999996
2013,4,台北,0.22700000000000004,15.733666666666664,78.61533333333333,31.86333333333334,26.611333333333334,98981.82166666667,77.598,10.769333333333334,292.963,4.941466436411636,25.029999999999983,121.52
2013,4,合肥,0.761,38.32566666666666,50.426,107.79066666666668,62.212333333333355,101248.97666666665,45.91133333333333,19.957999999999995,290.01933333333335,4.211189123014067,31.83000000000001,117.28000000000007
2013,4,呼和浩特,1.5896666666666668,29.35066666666667,49.72166666666667,150.45566666666664,38.724000000000004,87977.84166666665,30.926999999999996,36.894333333333336,280.724,4.745857276731603,40.820000000000014,111.67999999999998
2013,4,哈尔滨,0.9739999999999996,67.76599999999999,42.62666666666666,88.18433333333333,47.121999999999986,99053.62033333334,63.94166666666668,31.76233333333333,275.34400000000005,6.006850312106429,45.710000000000015,126.65999999999994
2013,4,天津,1.7453333333333334,45.986666666666665,50.252,124.19433333333333,71.32,101433.14033333331,38.02366666666667,27.692333333333337,284.0756666666667,5.1494134277259125,39.09000000000001,117.13000000000008
2013,4,太原,1.9310000000000005,35.01466666666667,47.40733333333334,158.26566666666668,63.226666666666645,90477.276,31.97433333333333,48.02733333333333,283.989,4.726296929031343,37.929999999999986,112.48
2013,4,广州,1.0703333333333334,71.49166666666665,28.778333333333343,82.73533333333332,60.92333333333333,100891.31333333332,76.35833333333332,26.443666666666665,295.77033333333327,4.635573044348086,23.200000000000003,113.26000000000008
2013,4,成都,1.0370000000000001,69.07233333333332,59.45366666666667,165.91666666666666,103.82166666666664,95134.354,52.15000000000001,29.221666666666668,292.05699999999996,3.838482724927941,30.65999999999999,104.13000000000007
2013,4,拉萨,0.6153333333333335,4.136333333333334,109.47266666666668,25.61633333333334,11.360333333333335,57864.359000000004,50.326,0.8786666666666666,272.98566666666665,6.061588696471618,30.009999999999994,91.07000000000001
2013,4,昆明,2.424666666666667,56.74666666666666,65.82200000000002,117.46966666666667,57.87866666666667,79976.81599999998,52.403999999999996,39.29966666666665,289.8406666666666,7.40345875508902,25.080000000000005,102.69000000000004
2013,4,杭州,0.9016666666666668,57.13633333333333,60.595666666666666,101.09100000000002,63.294000000000004,101483.33833333332,59.782333333333334,31.029999999999994,288.90600000000006,4.112856921434249,30.26999999999999,120.23999999999991
2013,4,武汉,1.0213333333333334,58.53599999999999,62.598333333333336,112.10499999999999,70.955,101242.50666666665,52.11700000000001,34.92733333333334,291.26199999999994,4.394488535898134,30.59000000000001,114.25
2013,4,沈阳,1.3596666666666661,28.03366666666666,54.79800000000001,121.955,59.73866666666667,100872.96333333335,48.373000000000005,32.18533333333333,278.9773333333334,5.044314391789753,41.80999999999997,123.38000000000008
2013,4,济南,1.0533333333333332,45.387000000000015,71.14233333333335,179.77266666666665,76.185,100688.45766666668,37.726666666666674,60.798333333333325,286.59333333333336,4.9871187246360105,36.64999999999999,116.94999999999995
2013,4,海口,0.5356666666666666,14.140999999999996,37.147000000000006,37.138,20.05466666666667,100815.46699999999,82.13566666666665,5.614000000000001,298.45533333333333,5.5049017542415575,20.019999999999992,110.30999999999996
2013,4,澳门,0.5906666666666667,17.219666666666672,70.84733333333332,41.89966666666667,31.06,101123.61666666668,87.10566666666665,7.631666666666666,295.67466666666667,6.199112438042045,22.12,113.32000000000002
2013,4,石家庄,1.3616666666666668,54.26200000000001,54.41266666666665,257.541,94.08800000000001,100851.02299999999,34.74666666666667,88.82466666666663,286.2256666666666,4.538511739656244,38.070000000000014,114.55999999999996
2013,4,福州,0.977333333333333,49.45500000000001,36.88533333333334,85.53333333333333,47.49699999999999,98754.65100000003,75.31833333333334,12.586333333333332,290.6626666666667,4.217934929429878,26.13999999999999,119.28000000000007
2013,4,西宁,0.9009999999999999,25.613,64.17633333333333,210.9176666666667,72.99533333333333,75610.559,30.78666666666667,30.429999999999996,280.97700000000003,2.3727505018614807,36.61,101.69999999999997
2013,4,西安,2.5693333333333337,60.611999999999995,39.74766666666667,180.86200000000002,82.93666666666667,97064.35833333334,32.721,32.56666666666667,290.83966666666663,2.401269808974131,34.27999999999998,108.86999999999993
2013,4,贵阳,0.7406666666666669,27.470999999999997,39.388000000000005,68.44166666666666,48.915666666666674,88184.43333333335,71.54600000000002,18.07266666666667,289.3086666666667,5.2614011487982655,26.580000000000005,106.73999999999992
2013,4,郑州,2.323666666666667,41.87533333333333,48.08466666666667,129.82833333333335,74.137,100078.86233333334,36.272333333333336,44.97900000000001,288.87499999999994,4.8987893985347135,34.73000000000001,113.69999999999996
2013,4,重庆,0.9510000000000001,30.036666666666665,39.00166666666667,84.46233333333333,54.06166666666666,97797.93233333335,55.129666666666665,38.388999999999996,294.14166666666665,2.777633762078793,29.570000000000018,106.48
2013,4,银川,0.8683333333333331,45.11033333333334,63.37766666666666,161.92566666666664,42.302666666666674,88883.85533333331,20.778000000000006,35.344333333333324,286.28366666666665,4.1073666022583835,38.40999999999999,106.30000000000004
2013,4,长春,1.2136666666666664,46.92433333333335,49.817666666666675,147.80066666666661,55.42633333333332,98508.87066666665,57.686666666666675,23.892666666666663,276.2306666666667,5.799139743017618,43.859999999999985,125.36999999999992
